id,source,text,label,fold,pred0,pred1
3f3ac9078,newsplus,仮設住宅まだあるんだけ。[SEP]仮設住宅まだあるんだけど,0,3,5.438,-6.43
b0a9a9828,news4vip,"風俗嬢ならそれを貫けばいいけど
本当に違うのであれば、嘘で嬢発言は彼女結構やば。[SEP]風俗嬢ならそれを貫けばいいけど
本当に違うのであれば、嘘で嬢発言は彼女結構やばい",0,3,5.96,-7.15
a4c730935,livejupiter,"パワプロって過去のボスキャラを倒した相手と戦ったりする燃える展開あるんやな
ポケはあんまりそういうのなかった気がするンゴね。[SEP]パワプロって過去のボスキャラを倒した相手と戦ったりする燃える展開あるんやな
ポケはあんまりそういうのなかった気がするンゴねえ",0,3,5.96,-6.9
8a7c1ed7c,newsplus,"レーダー？ロックオン？瀬取り？そんなことよりモリカケだ！

真面目にこいつら正気じゃないと思。[SEP]レーダー？ロックオン？瀬取り？そんなことよりモリカケだ！

真面目にこいつら正気じゃないと思う",0,3,5.11,-6.375
57d385bb7,news4vip,"DAPUMPいいねえ
懐かしい
IFとか好。[SEP]DAPUMPいいねえ
懐かしい
IFとか好き",0,3,6.523,-7.555
5bad5477f,newsplus,">今年は7位への転落がささやかれている。[SEP]
その内にビッグ7()と言い出すのも時間の問題w",0,3,5.027,-5.51
a9297a999,newsplus,｢いずも｣などのDDHより汎用護衛艦DDの方が技術的にも面白いと思。[SEP]｢いずも｣などのDDHより汎用護衛艦DDの方が技術的にも面白いと思う,0,3,5.492,-5.68
cdb8776a9,newsplus,"日本人にとってはチョン同士の差別などどうでもいい
有害だから完全駆除するだけ
在コの言い訳は一々きくな
たいしたことは言っていない、時間の無。[SEP]日本人にとってはチョン同士の差別などどうでもいい
有害だから完全駆除するだけ
在コの言い訳は一々きくな
たいしたことは言っていない、時間の無駄",1,3,-2.02,2.777
61a45a666,livejupiter,ドアップで映るのやめ。[SEP]ドアップで映るのやめろ,0,3,5.61,-6.637
ac0e3223d,newsplus,"おーぷんは本当にいいところ。[SEP]
少しずつでも盛り上げていきたくなる。",0,3,5.492,-6.4
a3a08298b,news4vip,"親が死ぬか要介護になりそうです
一生遊んで暮らせないでしょうか？女は男親と仲悪いと世間にも出られないそうなのでそっちで考えていま。[SEP]親が死ぬか要介護になりそうです
一生遊んで暮らせないでしょうか？女は男親と仲悪いと世間にも出られないそうなのでそっちで考えています",0,3,-3.324,2.67
2ba7263aa,livejupiter,"フリーズが減った(0になったとはいってない)

とっくに売ったわ
もう買うこともないやろ。[SEP]フリーズが減った(0になったとはいってない)

とっくに売ったわ
もう買うこともないやろな",0,3,6.46,-7.03
afd9f7cf8,livejupiter,"韓国大好きな日本のバカな若者もいらん
糞食い土人韓国好きなら韓国に永住してホンタク食いまくればええん。[SEP]韓国大好きな日本のバカな若者もいらん
糞食い土人韓国好きなら韓国に永住してホンタク食いまくればええんや",1,3,-0.07025,-0.2491
f2703089f,news4vip,"そりゃ、自衛隊が韓国を攻めるのなら一般市民が重火器を使えるのは自衛隊を撃退するアドバンテージだが、韓国軍が日本を攻める際には何の役にも立たんぞ。[SEP]
せいぜい小銃くらいしか使えない歩兵は海の向こうの日本を攻めるのには何の役にも立たない。",0,3,0.4194,-1.207
a7c46fd81,news4vip,"金額は変わらんかもしれんが世間のインフレ化は避けられない
老人の社会補償費の圧迫で生活保護の支給額を上げることは二の次になる
欠陥ジリ貧で働かないと生活できなくなる。[SEP]金額は変わらんかもしれんが世間のインフレ化は避けられない
老人の社会補償費の圧迫で生活保護の支給額を上げることは二の次になる
欠陥ジリ貧で働かないと生活できなくなるぞ",0,3,3.111,-3.516
1a9ff0a4f,livejupiter,"松山にバティ出されるならまだいい
小窪は期待値上がらんだ。[SEP]松山にバティ出されるならまだいい
小窪は期待値上がらんだろ",0,3,6.656,-7.21
16d1834f4,news4vip,"はい、引っ掛かりましたね。[SEP]ｻﾞﾏｧ
これで1は時間を信じています。皆さんお疲れ様",0,3,4.63,-5.58
1705de345,livejupiter,"ネガニキの言ってた事全部あてずっぽうやったやんけ
筒香はＨＲ狙って力み過ぎ、このまま冷凍されるとか言ってたのにこの現状や。[SEP]ネガニキの言ってた事全部あてずっぽうやったやんけ
筒香はＨＲ狙って力み過ぎ、このまま冷凍されるとか言ってたのにこの現状やし",0,3,6.234,-6.883
fb35f23d2,newsplus,"なんか尖閣を都のものにするとかいって募金をつのってなかったっけ
あの金どうなった。[SEP]なんか尖閣を都のものにするとかいって募金をつのってなかったっけ
あの金どうなったの",0,3,7.22,-7.156
ec4480100,news4vip,"意外な事にコーランでは宗教的な侵略や領土的な侵略は禁止されている
ここを明確にしているという点ではキリスト教よりはイスラムは温厚で平和的と言えるかもしれな。[SEP]意外な事にコーランでは宗教的な侵略や領土的な侵略は禁止されている
ここを明確にしているという点ではキリスト教よりはイスラムは温厚で平和的と言えるかもしれない",0,3,2.123,-1.865
d622df3a9,news4vip,"ウチではやらないけど、外注してやるウホ！
火事で燃えたＨＤＤも１６％ぐらい復旧できる所ウホ。[SEP]ウチではやらないけど、外注してやるウホ！
火事で燃えたＨＤＤも１６％ぐらい復旧できる所ウホ！",0,3,6.344,-6.934
944edab13,livejupiter,"検査は先週
オキニちゃんが検査いくから病院ついてきてって言うからほなワイも検査受けるわって言うて同じビルの違うクリニックで検査受けたんや
ほんで今日検査結果聞きに行ったらHIV、梅毒、淋病全て陰性やけどクラミジアだけひっかかったでって宣告されたん。[SEP]検査は先週
オキニちゃんが検査いくから病院ついてきてって言うからほなワイも検査受けるわって言うて同じビルの違うクリニックで検査受けたんや
ほんで今日検査結果聞きに行ったらHIV、梅毒、淋病全て陰性やけどクラミジアだけひっかかったでって宣告されたんや",0,3,3.557,-4.8
36f8f6d18,livejupiter,"スタジアム一回やって負けたやで
これからサクセス始めるんやがこれ助っ人ってどうやって追加するんや。[SEP]スタジアム一回やって負けたやで
これからサクセス始めるんやがこれ助っ人ってどうやって追加するんや？",0,3,7.793,-8.375
18b1bb4bf,news4vip,ラインはガチで使ってるからなー他のでどーにかなるなら。[SEP]ラインはガチで使ってるからなー他のでどーにかなるなら！,0,3,6.824,-7.156
81ff94b58,newsplus,"自衛隊入ったがポスターは関係ないな
ただ本当に自衛隊ってオタクでも気にされないから臆さず来いやという意味でサブカル系のポスターはありだと個人的には思う
というかインドアな趣味がないと退屈で死。[SEP]自衛隊入ったがポスターは関係ないな
ただ本当に自衛隊ってオタクでも気にされないから臆さず来いやという意味でサブカル系のポスターはありだと個人的には思う
というかインドアな趣味がないと退屈で死ぬ",0,3,4.625,-4.51
c73e262b4,newsplus,"作った奴がそうですと言わないだけで確証がないとはならないだろ。[SEP]

モデルにしたのはその少女の写真ってわかるからな。そもそも慰安婦に１０代の少女とかいないだろ。",0,3,2.541,-2.97
7b0579d3f,newsplus,国産の農産物だって肥料や家畜のえさは輸入品だよ。[SEP]国産の農産物だって肥料や家畜のえさは輸入品だよな,0,3,4.992,-5.0
91e6fe324,news4vip,これ通報した方がいいの。[SEP]これ通報した方がいいの？,0,3,6.04,-6.83
7a353b90c,livejupiter,"もう今シーズン會澤はいいだろ…オールスターにも出たし
磯村はこの感じだと試合に出ないままシーズン終わり間際に倉と入れ替えされそ。[SEP]もう今シーズン會澤はいいだろ…オールスターにも出たし
磯村はこの感じだと試合に出ないままシーズン終わり間際に倉と入れ替えされそう",0,3,5.83,-7.035
919cb8e47,news4vip,まぁVIPで女が叩かれるのはしゃーない。[SEP]まぁVIPで女が叩かれるのはしゃーないね,0,3,-0.3447,-0.11304
f1b440540,news4vip,俺の婚約者、EU某国の軍関係なんだけど、スペインに限らず中露の侵略はかなり酷いんやと。[SEP],0,3,6.18,-6.895
9503b9b8e,livejupiter,一昨日はキャッチボールしてるのは見たし昨日も軽く練習はしとったみたいや。[SEP]一昨日はキャッチボールしてるのは見たし昨日も軽く練習はしとったみたいやで,0,3,7.84,-8.305
a81b67fbb,livejupiter,"八つ当たり覚悟しとったんに
拍子抜けしたわ

子供みたいに「ねむたい・・・」って引っ付いてくるだけやも。[SEP]八つ当たり覚悟しとったんに
拍子抜けしたわ

子供みたいに「ねむたい・・・」って引っ付いてくるだけやもん",0,3,7.73,-8.11
7ee1e1850,livejupiter,タルタルソースつけてかぶりつ。[SEP]タルタルソースつけてかぶりつく,0,3,5.37,-5.543
65b520a4a,newsplus,"以前、ほかのスレで、選挙区は自民党に、比例は共産党にと書いたからね。[SEP]
そして、専従だのなんだのとレッテル貼りされたよ。
たぶん、あなたもそのスレで私を叩いた一人なんでしょう。",0,3,5.324,-7.105
b1b55857f,livejupiter,転生ハーデスの使い道教えてほしいクレメン。[SEP]転生ハーデスの使い道教えてほしいクレメンス,0,3,5.617,-5.438
15149f174,livejupiter,"座禅も無理釣りも無理仕事中も考えるし病院行きたくない
散歩でどうにかなると思う？
玄関でて二歩目で家帰ってオナニーや。[SEP]座禅も無理釣りも無理仕事中も考えるし病院行きたくない
散歩でどうにかなると思う？
玄関でて二歩目で家帰ってオナニーやで",0,3,5.734,-5.527
3d6e97710,livejupiter,監督残って浦賀消える限定ルートや。[SEP]監督残って浦賀消える限定ルートやろ,0,3,5.676,-5.445
ae124023b,news4vip,"今は下っ端に電話番やらせるところ減ってるみたいだぞ
クソ対応が増えて会社の品格落とすから、先輩の電話対応みて学ばせ。[SEP]今は下っ端に電話番やらせるところ減ってるみたいだぞ
クソ対応が増えて会社の品格落とすから、先輩の電話対応みて学ばせる",0,3,6.62,-7.16
0f2fafc5e,news4vip,"三人が外れやったら自分100％あたりやんけ
何言っとるん。[SEP]三人が外れやったら自分100％あたりやんけ
何言っとるんや",0,3,7.6,-7.094
48faa5a33,livejupiter,"23にもなってアニメ見てる時点でワイもアニオタ否定できんわすまんな

最近のやとハイスコアガールってアニメが小さかった頃をなんとなく思い出させてくれて楽しかった。[SEP]23にもなってアニメ見てる時点でワイもアニオタ否定できんわすまんな

最近のやとハイスコアガールってアニメが小さかった頃をなんとなく思い出させてくれて楽しかったで",0,3,6.02,-5.78
0ba48a2b9,newsplus,無関係な地方から見れば、大阪独特の気質が革新右派に利用されてる様にしか見えんのだけどね。[SEP]無関係な地方から見れば、大阪独特の気質が革新右派に利用されてる様にしか見えんのだけどね…,0,3,4.547,-5.105
43d1444a6,newsplus,"・偏ったアク禁するな→書き込みには表現の自由がある
・糞スレ立てるな→ここが記者制の板だから
今のところ異論は無いみたいだけど。[SEP]",0,3,6.59,-7.11
b4e859903,newsplus,日本が未来永劫利上げできそうもないからよほどのことがないかぎり円安のままなんでしょ。[SEP]日本が未来永劫利上げできそうもないからよほどのことがないかぎり円安のままなんでしょ？,0,3,4.87,-5.36
705a79d82,newsplus,"教師は確定で、地域的に共産党系の労組のあるとこなんだっけ？
とすると、あの日本軍とかいう手紙は昔は多かった「民族系右翼の徐」とかいうノリ似たような物を感じるな。[SEP]教師は確定で、地域的に共産党系の労組のあるとこなんだっけ？
とすると、あの日本軍とかいう手紙は昔は多かった「民族系右翼の徐」とかいうノリ似たような物を感じるなあ",0,3,2.807,-3.816
4aba6cc88,livejupiter,"includingpartialinnings
英語苦手やけどこう書いてあるなら部分イニングのみの計上にした方が文章とは会いそうやけど･･。[SEP]includingpartialinnings
英語苦手やけどこう書いてあるなら部分イニングのみの計上にした方が文章とは会いそうやけど･･･",0,3,5.977,-6.633
cdb121e0d,newsplus,"インディオの血を引く人間が俺はインディオだから保障しろなんて聞こえてこない
迫害という歴史的経緯はあったが、彼らはアメリカ人として同化したから。[SEP]インディオの血を引く人間が俺はインディオだから保障しろなんて聞こえてこない
迫害という歴史的経緯はあったが、彼らはアメリカ人として同化したからだ",0,3,1.135,0.1611
0756a1c9b,newsplus,"それが親玉だと言う根拠を言ってみてくだしゃい
納得が行けば同意するか。[SEP]それが親玉だと言う根拠を言ってみてくだしゃい
納得が行けば同意するから",0,3,7.047,-7.207
957798658,livejupiter,"ガイジに何言っても始まらんやろ
関西ならガイジでも天かすです通じるんだから引っ越せ。[SEP]ガイジに何言っても始まらんやろ
関西ならガイジでも天かすです通じるんだから引っ越せや",0,3,0.461,0.1683
9e02911d5,news4vip,んなもん知っとる。[SEP]んなもん知っとるわ,0,3,5.53,-6.02
eb325c23f,news4vip,"マジだ！めっちゃかわいい
俺最近ハマったからツインテの頃とか知らんかっ。[SEP]マジだ！めっちゃかわいい
俺最近ハマったからツインテの頃とか知らんかった",0,3,7.574,-8.38
0643816f7,news4vip,女が30代超えると障害者として生まれる確率がグンと上がるって兄貴が言って。[SEP]女が30代超えると障害者として生まれる確率がグンと上がるって兄貴が言ってた,0,3,0.1825,-0.0537
f9b4eed05,newsplus,"医療関係には「ヒヤリハット」ってのがあると聞いたよ
「ヒヤリ」や「ハッ」が続くと重大事故になりやすいってことのようだ
だから「ヒヤリハット」の初期のうちに対策して重大事故防ごうって。[SEP]
アシアナさん、もう危険水域に達してるんじゃないかね",0,3,5.07,-5.605
af50db7a4,livejupiter,"ホクホクで食い始めたらまじで止まらんぞ
みそぴーはちびちび食う感じや。[SEP]ホクホクで食い始めたらまじで止まらんぞ
みそぴーはちびちび食う感じやな",0,3,6.79,-8.055
b36c728b1,livejupiter,"わい団塊やけど
最近の若者甘えすぎやろ
お前みたいなのは社会に出る。[SEP]わい団塊やけど
最近の若者甘えすぎやろ
お前みたいなのは社会に出るな",0,3,2.723,-3.75
8f6ea6ce1,newsplus,"決壊部分の画像見たが、ロック材の層が薄すぎないか？
地盤も赤土でいかにも軟弱に見える
均したその地盤にただ土を盛り、表面に石を重ねだだけで
岩盤まで掘り下げて底をコンクリートで固めて盛り土を重ねて岩を組んでガッチリ固めたようには見えなかっ。[SEP]決壊部分の画像見たが、ロック材の層が薄すぎないか？
地盤も赤土でいかにも軟弱に見える
均したその地盤にただ土を盛り、表面に石を重ねだだけで
岩盤まで掘り下げて底をコンクリートで固めて盛り土を重ねて岩を組んでガッチリ固めたようには見えなかった",0,3,3.824,-4.695
e1a897a09,newsplus,"橋下案の都構想に対して反対なだけで、反対派は平松にしろ、昔の赤字財政に回帰しろとは誰も一言も言ってないぞ

加えて大阪自民、公明、共産の各党を支持しているわけではないからな。[SEP]反維新の各政党は勘違いするなよ",0,3,5.055,-6.27
157512336,news4vip,ソグッちの手料理食べた。[SEP]ソグッちの手料理食べたい,0,3,5.87,-6.39
aed42af6c,newsplus,"ムンは暗殺も覚悟の上で北朝鮮の為に使命を全うし韓国と心中するつもりかもしれん
だとしたら漢だ。[SEP]ムンは暗殺も覚悟の上で北朝鮮の為に使命を全うし韓国と心中するつもりかもしれん
だとしたら漢だな",0,3,2.648,-3.475
787c28b86,news4vip,女はそんなも。[SEP]女はそんなもん,0,3,-2.291,1.148
81d077a1d,news4vip,今まで一番楽しかったのは個人の古書店かなぁ。[SEP]なんやかんやの由縁でオレ今継いでやらせてもらってるから...。,0,3,4.98,-6.035
2c47e9222,newsplus,"それもリテラがそう言ってるだけな
リテラの「反日じゃない」が信じられるか。[SEP]それもリテラがそう言ってるだけな
リテラの「反日じゃない」が信じられるか？",0,3,6.82,-6.688
2fab8da30,newsplus,"いや、常識的に考えてこういう事なんだが・・・

・国会前での焼身自殺→政治への抗議
・運行中の新幹線の車内で→テロリス。[SEP]いや、常識的に考えてこういう事なんだが・・・

・国会前での焼身自殺→政治への抗議
・運行中の新幹線の車内で→テロリスト",0,3,3.693,-4.637
51a4b6147,newsplus,"それでも常に与党である自民党は民意による審判を受け続ける立場だからなぁ
ただ議席確保で甘言並べてればいい野党と同列にはできな。[SEP]それでも常に与党である自民党は民意による審判を受け続ける立場だからなぁ
ただ議席確保で甘言並べてればいい野党と同列にはできない",0,3,5.996,-6.89
3c712308d,livejupiter,そのうち三つはくっついてるんです。[SEP]そのうち三つはくっついてるんですが,0,3,6.43,-6.727
a663ce0a1,newsplus,"氷河期世代やら中高年世代やらが
新卒より魅力的だと企業が考えれば何も問題ないはずだよね
他所様の政権の尻拭いまで責任持てんだ。[SEP]氷河期世代やら中高年世代やらが
新卒より魅力的だと企業が考えれば何も問題ないはずだよね
他所様の政権の尻拭いまで責任持てんだろ",0,3,4.016,-4.434
de8450097,newsplus,国内で安く外人使えるなら、韓国の動画請負のとことか外貨入らなくなっちゃうって流れになれば笑。[SEP]国内で安く外人使えるなら、韓国の動画請負のとことか外貨入らなくなっちゃうって流れになれば笑う,0,3,6.426,-6.69
ebe598be7,livejupiter,一つ言うと昨日みたいな試合されると明日の仕事に響くのでそれだけはご勘。[SEP]一つ言うと昨日みたいな試合されると明日の仕事に響くのでそれだけはご勘弁,0,3,5.273,-5.84
141fe0b89,news4vip,"大学生の時に赤いヴィヴィオを安く譲ってもらって
乗り回してたら「ヴィヴィ夫」ってあだ名になりかけたのを何故知ってるん。[SEP]大学生の時に赤いヴィヴィオを安く譲ってもらって
乗り回してたら「ヴィヴィ夫」ってあだ名になりかけたのを何故知ってるんだ",0,3,7.613,-8.27
5f485ee96,news4vip,"登録したらIPバレするとかいう話じゃなかったか？
あれで一気に白けたんだ。[SEP]登録したらIPバレするとかいう話じゃなかったか？
あれで一気に白けたんだが",0,3,7.766,-8.08
e248e3f0b,livejupiter,亀井「なるほど、あーやって打てばいいのか」2.0001001000OPS?.??。[SEP]亀井「なるほど、あーやって打てばいいのか」2.0001001000OPS?.???,0,3,6.297,-7.582
6d1e3cf45,newsplus,"問題は子供だろ
通名が狂師とガキを使って同調圧力かけて
ラインやってなけりゃ村八分になるのが現実的な学生生活。[SEP]問題は子供だろ
通名が狂師とガキを使って同調圧力かけて
ラインやってなけりゃ村八分になるのが現実的な学生生活だ",0,3,5.14,-5.58
960e17b72,newsplus,"散々解釈の違いが起こるからルールをつくるなと言いながら
結局ID:xT0もここでルールを決めようとしてるじゃないか。[SEP]散々解釈の違いが起こるからルールをつくるなと言いながら
結局ID:xT0もここでルールを決めようとしてるじゃないか！",0,3,7.84,-7.66
5ffb4ca66,newsplus,"基本的に其々の社の人事。[SEP]

一応、チェクはするみたいよ？あまり目立った功績なくて、交友関係が少ない人みたいだけど。",0,3,5.082,-6.07
cfefd5c50,livejupiter,"そら元気なうちはな
いつ死ぬかも分からん状態でずっと病院の天井眺めてるんなら絶対新打法がマ。[SEP]そら元気なうちはな
いつ死ぬかも分からん状態でずっと病院の天井眺めてるんなら絶対新打法がマシ",0,3,6.414,-7.387
b1b6ac366,newsplus,"このスレの流れは日本はドイツはギリシャに賠償すべきだ！って言ってるって報道するための
自演かなんかなのかな？。[SEP]このスレの流れは日本はドイツはギリシャに賠償すべきだ！って言ってるって報道するための
自演かなんかなのかな？ｗ",0,3,7.48,-6.668
7d6362595,news4vip,大人をなめないほうがい。[SEP]大人をなめないほうがいい,0,3,1.522,-2.695
99bcc4e28,newsplus,"おいおい、
東京大空襲などの無差別爆撃による民間人大量虐殺があるだろ。[SEP]",0,3,5.895,-7.027
c12a571e0,newsplus,"メディアは消えかけ政党の社民のコメントを垂れ流すくらいなら
これからは次世代の声を取り上げるべ。[SEP]メディアは消えかけ政党の社民のコメントを垂れ流すくらいなら
これからは次世代の声を取り上げるべき",0,3,5.43,-7.395
0111f0b34,newsplus,"総裁、総理になったら子供の世話はできなくなるだろ？
我が子さえ大事にできないのに、国民を大事にするとは思えない。[SEP]",0,3,5.695,-6.3
e033a1c26,news4vip,"そういや、ほむらって良く百合とかクレイジーサイコレズとか言われるけど
監督か脚本どちらが言ったのか忘れたけど、まどかに対しての『愛』は『友愛』なんだよ。[SEP]そういや、ほむらって良く百合とかクレイジーサイコレズとか言われるけど
監督か脚本どちらが言ったのか忘れたけど、まどかに対しての『愛』は『友愛』なんだよな",0,3,5.926,-5.99
b4af90969,news4vip,"沖縄の外人はとりあえず全部排除しねーか？
米軍基地は治外法権だからこのままでよ

外人が日本であんま政治活動すんなよ。[SEP]沖縄の外人はとりあえず全部排除しねーか？
米軍基地は治外法権だからこのままでよ

外人が日本であんま政治活動すんなよと",1,3,0.2832,0.8115
59d5be273,livejupiter,この1が東京と関東にコンプレックス持ってることだけは伝わってき。[SEP]この1が東京と関東にコンプレックス持ってることだけは伝わってきた,0,3,5.664,-6.117
8f3c4c006,news4vip,俺のすまない宝具2死亡のお知ら。[SEP]俺のすまない宝具2死亡のお知らせ,0,3,4.46,-5.938
b5dc6a60f,newsplus,背取りの支援をするやましい犯罪国家はただの偵察任務が心底恐ろしいようだ。[SEP]背取りの支援をするやましい犯罪国家はただの偵察任務が心底恐ろしいようだな,0,3,-0.7524,0.127
e749e9739,newsplus,"それの結論するところ、

今の韓国人は、モンゴル人。[SEP]",0,3,2.162,-3.014
6c305f576,newsplus,"過去ログ読めば？
というかこのスレ内でも
「艦隊は記者にふさわしくない」ってレスいっぱいあるぞ
あと俺は一応「予報士が艦隊の記者権限を剥奪したい」とは言ってな。[SEP]過去ログ読めば？
というかこのスレ内でも
「艦隊は記者にふさわしくない」ってレスいっぱいあるぞ
あと俺は一応「予報士が艦隊の記者権限を剥奪したい」とは言ってない",0,3,7.28,-7.664
c5efaba6a,news4vip,ロシアのクォーターだから女の割にごついしほんとガノンドロ。[SEP]ロシアのクォーターだから女の割にごついしほんとガノンドロフ,0,3,3.797,-4.05
09a4b21d9,newsplus,トランプと北とシリアはプロレスだからな。[SEP]トランプと北とシリアはプロレスだからなー,0,3,5.074,-4.562
b823a9559,livejupiter,様式美はレインボーとかインギーしかやってへんから昔の聞かざるをえないのがつら。[SEP]様式美はレインボーとかインギーしかやってへんから昔の聞かざるをえないのがつらい,0,3,5.95,-6.77
ad10b969a,livejupiter,"今やってる試合で稲実にフルボッコされて、三年目まで薬師はしばらく雌伏の時を過ごす…くらいなら、
まぁ見直すんだけどな。[SEP]今やってる試合で稲実にフルボッコされて、三年目まで薬師はしばらく雌伏の時を過ごす…くらいなら、
まぁ見直すんだけどなぁ",0,3,6.44,-6.727
af049dfec,news4vip,"毎回そういう選挙日まえはどこも1党偏らないように報道してるイメージだわ


今回民進が減らして共産が少し増えそうな気がする。[SEP]毎回そういう選挙日まえはどこも1党偏らないように報道してるイメージだわ


今回民進が減らして共産が少し増えそうな気がするわ",0,3,5.96,-7.09
3616e3f4b,newsplus,"しかしあっつい。[SEP]
この気温に慣れないと生きていかれんぞー、ってのはわかるけど、年々暑さに弱くなるー。",0,3,4.6,-5.37
6e2f1a53a,newsplus,"一度も容疑者扱いなんかしていないが？
言いがかりはやめてもらおう
三権分立から勉強しなお。[SEP]一度も容疑者扱いなんかしていないが？
言いがかりはやめてもらおう
三権分立から勉強しなおせ",0,3,5.71,-6.418
0eb84aae2,newsplus,どっかのTVの中継で血の足跡写ってたけどあれ犯人のだったかも。[SEP]どっかのTVの中継で血の足跡写ってたけどあれ犯人のだったかもな,0,3,6.3,-7.75
03fba970a,newsplus,"多分そういう脳味噌かな？て思ってつついたらこの有様
菅内閣時の震災対応は「遅れてるとこは仕方ない」と言う発想の持ち主でもあるとさっきゲロしてもらった
面白いね。[SEP]放射脳さんの発想は",0,3,3.535,-4.32
3647f122c,newsplus,"さっそく案の定
右からは韓国・在日・左翼過激派、
左からは安倍晋三のせいにするやつが現れてる。[SEP]さっそく案の定
右からは韓国・在日・左翼過激派、
左からは安倍晋三のせいにするやつが現れてるな",0,3,4.43,-5.31
6e3a2f9dd,news4vip,"けっこう好きだね
ディシディアアーケードの妖星乱舞とか好。[SEP]けっこう好きだね
ディシディアアーケードの妖星乱舞とか好き",0,3,4.773,-5.844
f9782b941,newsplus,"よく行ってるけど、近くには行けない場所なんだよ
目安は鉄塔一本も立ってないような場所
山奥だと結構あ。[SEP]よく行ってるけど、近くには行けない場所なんだよ
目安は鉄塔一本も立ってないような場所
山奥だと結構ある",0,3,6.152,-7.137
088d58c2c,livejupiter,"せやな、安藤も古参すぎて昔の記憶飛んできてるわ
で後に岩田この6人が阪神の生え抜き功労者の主やろな。[SEP]せやな、安藤も古参すぎて昔の記憶飛んできてるわ
で後に岩田この6人が阪神の生え抜き功労者の主やろなあ",0,3,5.336,-6.992
969dd67d0,livejupiter,"やろな
本当に韓国人って朝からすげぇ団体なんだよ。[SEP]やろな
本当に韓国人って朝からすげぇ団体なんだよな",0,3,-0.7397,0.725
99e6f07af,newsplus,"あー専ブラです
そういうもんなの。[SEP]あー専ブラです
そういうもんなのか",0,3,5.812,-7.703
8eb3cfb69,livejupiter,JC以外女として価値なんてないだろ、いい加減にし。[SEP]JC以外女として価値なんてないだろ、いい加減にしろ,1,3,-3.121,2.85
619f815ff,newsplus,"ところが、遣唐使で大陸に渡ると、向こうの風習に合わせて一字で名乗ったみたいだ。[SEP]
遣唐使の廃止以後も、大陸被れの風潮は残っていた。
江家次第という大江家の文書や、源平の名乗りにその風潮が垣間見える。",0,3,4.73,-5.438
d2318f38c,news4vip,"女なんて犯せばいいんだよ
あんなカスな生き物はよ。[SEP]女なんて犯せばいいんだよ
あんなカスな生き物はよ！",1,3,-5.55,5.363
e5b81b031,news4vip,"根性見せろよ
だからお前はいつまでたっても小物の扱いなんだ

歴史に名を残すオナニスト目指。[SEP]根性見せろよ
だからお前はいつまでたっても小物の扱いなんだ

歴史に名を残すオナニスト目指せ",0,3,3.502,-3.979
fba748ef7,news4vip,あと生まれつきの障害者なんて役に立たねえで障害年金浪費するだけなんだから生まれたら殺せよ。[SEP],1,3,0.4463,-0.1196
13b81fbd8,livejupiter,打力に関しては埋まってた。[SEP]打力に関しては埋まってたぞ,0,3,5.855,-6.582
450c7b257,newsplus,そういや刺した側が車椅子で手厚く搬送されてた。[SEP]そういや刺した側が車椅子で手厚く搬送されてたな,0,3,6.15,-7.168
999c37de7,news4vip,"女の幸せは男がいなければ成り立たない
哀れな生き物だよ。[SEP]女の幸せは男がいなければ成り立たない
哀れな生き物だよな",1,3,-2.592,2.025
8dc1f56a0,livejupiter,"スナックの女はガチで地雷多いぞ
チンピラ893と繋がっとるかも。[SEP]スナックの女はガチで地雷多いぞ
チンピラ893と繋がっとるかもな",1,3,-2.89,1.877
61c2c8f9f,newsplus,"きのう直ったみたいですよ
板トップにこう書いてあった
「2016/11/7【お詫び】土日、投稿ができない不具合が発生してますた。[SEP]。m(__)m」",0,3,5.137,-6.383
5fe084ed3,news4vip,帰ってくるさ金で返ってこないかも知らん。[SEP]帰ってくるさ金で返ってこないかも知らんが,0,3,5.09,-5.77
54e9aae85,news4vip,ソフバンやらホークスやらジャパネットやらブラックサンダーやら九州福岡は色々ブッとんで。[SEP]ソフバンやらホークスやらジャパネットやらブラックサンダーやら九州福岡は色々ブッとんでる,0,3,5.08,-5.684
db409dee2,livejupiter,"自分のクラスにイジめがあることって
なんとなく雰囲気でわかりそうなもんやが
イジめられっ子がアピールしてくるまで
面倒やし放置しとこってやつも普通にいそ。[SEP]自分のクラスにイジめがあることって
なんとなく雰囲気でわかりそうなもんやが
イジめられっ子がアピールしてくるまで
面倒やし放置しとこってやつも普通にいそう",0,3,5.184,-6.355
62e6e18e6,news4vip,"俺は足を大怪我して1年ほどのんびりまったりだけど
そろそろ飽きてきた。[SEP]
見たい映画も全部見終わったし、どうするか思案中。",0,3,5.45,-6.312
b0529caf9,newsplus,"昔の日本人はよく見難いことに美学を感じていたようで、我らの祖先は
『たそがれ』（誰そ、彼れ）や『かはたれ』（彼は、誰れ）などの
美しい言葉を残している。[SEP]",0,3,4.297,-5.145
fa1c694c3,newsplus,"意味分かんねえな。[SEP]
国民にとってマシなことやりそうな政党だから支持することと
消費税増税をすることに反対なのに何の問題があるんだ？",0,3,4.53,-5.484
0ceb697dc,newsplus,※akbなどのアイドルには黙りで。[SEP]※akbなどのアイドルには黙りです,0,3,4.035,-4.38
be4cffa15,newsplus,"アメリカ人のあの異常な肥満ぶりを見たら、誰だって
対策しなきゃならないと考える。[SEP]
問題は、根本的な原因は何か、未だに確定してないことだ。",0,3,3.219,-3.967
