id,source,text,label,fold,pred0,pred1
9e1653f45,news4vip,前見たすっげぇ怖い画像あったんだけど全体的に色が暗い画像のなかに幽霊っぽい顔がどアップの画像誰か知らない。[SEP]前見たすっげぇ怖い画像あったんだけど全体的に色が暗い画像のなかに幽霊っぽい顔がどアップの画像誰か知らない？,0,1,6.703,-7.242
6fb028844,livejupiter,"ただのゴミちゃうで
手足生えてて喋るんやで
くっさいくっさい息でおんj民と人工呼吸プレイしたいんじゃあ。[SEP]ただのゴミちゃうで
手足生えてて喋るんやで
くっさいくっさい息でおんj民と人工呼吸プレイしたいんじゃあ～",0,1,5.125,-6.11
e6d7d1672,livejupiter,インファ読みでグロスに引いたろかと思ったけど引かなくて良かった････。[SEP]インファ読みでグロスに引いたろかと思ったけど引かなくて良かった･････,0,1,6.76,-7.207
4cd960e03,news4vip,ＶＩＰに馴染むことか。[SEP]ＶＩＰに馴染むことかな,0,1,6.504,-6.758
0cabe8d7d,newsplus,"韓国には、パルリパルリ(早く早く)精神と言う物があって結果をすぐに出したがるところがある。[SEP]

これが稚拙な施工を生み出す原因かも。",1,1,4.414,-5.27
9a4324aea,newsplus,"川島の悪い癖は、下がるんだよ
今日の二回めも危うく失点に繋がるところだった。[SEP]川島の悪い癖は、下がるんだよ
今日の二回めも危うく失点に繋がるところだったわ",0,1,6.324,-7.29
895a469b5,news4vip,"さっさと訂正しろよ

どこが間違ってるのか理解できてないのか。[SEP]さっさと訂正しろよ

どこが間違ってるのか理解できてないのか？",0,1,6.33,-6.78
032aadedf,livejupiter,"重度やとそんなことより普通の生活やぞ。[SEP]
ワイなんか何故か難関大にかよっとるから普通に大学生活するだけで一苦労や。
なお無事留年した模様",0,1,4.223,-5.22
03b8fb864,newsplus,"おーぷん開けないんや
今docomoで書き込みしてるが2,3レスしかしなかったのに何でやろか。[SEP]おーぷん開けないんや
今docomoで書き込みしてるが2,3レスしかしなかったのに何でやろか？",0,1,7.277,-8.25
dd77cfa39,news4vip,"女に家事をさせるのはいじめじゃない
ボケ防止だ
家事ができない女は劣化が速い
男は家事が出来なくても独身以外は劣化が速くならな。[SEP]女に家事をさせるのはいじめじゃない
ボケ防止だ
家事ができない女は劣化が速い
男は家事が出来なくても独身以外は劣化が速くならない",1,1,-3.457,3.076
4d2a1d4ac,livejupiter,"スギ花粉は風媒花いうて、風にのって精子飛ばすよう進化しとるからな
そりゃ飛ぶ飛ぶよう飛ぶ。[SEP]スギ花粉は風媒花いうて、風にのって精子飛ばすよう進化しとるからな
そりゃ飛ぶ飛ぶよう飛ぶわ",0,1,4.473,-5.0
c13ed7f2a,livejupiter,センター守ってる。[SEP]センター守ってる奴,0,1,5.535,-5.76
004da816d,newsplus,"このトラブル自体は深刻なものではないとしても、再稼働からたった10日で
いきなりこんなトラブルが出るようじゃ、そもそも安全審査とは
一体何だったのかという話になる
問題はそこだ。[SEP]このトラブル自体は深刻なものではないとしても、再稼働からたった10日で
いきなりこんなトラブルが出るようじゃ、そもそも安全審査とは
一体何だったのかという話になる
問題はそこだよ",0,1,6.14,-7.363
6b7e010ca,livejupiter,"というよりホンマに子供を泣かしちゃって大人気ない事しちゃったなという罪悪感のような希ガス
アジア人は年齢より遥にガキに見えるやろう。[SEP]というよりホンマに子供を泣かしちゃって大人気ない事しちゃったなという罪悪感のような希ガス
アジア人は年齢より遥にガキに見えるやろうし",0,1,2.322,-1.239
441b050a1,newsplus,"今日は旦那さん、飲み会でご飯いらんのよー。[SEP]
で、食べに行こうかな？って思って、お犬たちに「外出してもいい？」って聞いたんだけど、みっちりひっつかれてあたためられ、今にも寝そうwww",0,1,4.086,-4.72
f2f5c84bb,news4vip,"正月の朝もサーバーのメンテナンス行って来いって酔っ払い上司に命令されたりとか
台風の朝も「もちろん出社するよね？」って朝6時位に電話されてたで。[SEP]正月の朝もサーバーのメンテナンス行って来いって酔っ払い上司に命令されたりとか
台風の朝も「もちろん出社するよね？」って朝6時位に電話されてたで？",0,1,4.78,-5.312
5be0f1229,news4vip,"放射能とかあるし、長野だけ生き残ってても仕方ないでしょうな。[SEP]

東京、大阪、福岡に一発づつ落とされたらもうゲリラどうこう以前に国として終わってしまう",0,1,1.7,-2.52
c7ffe7c78,livejupiter,"子供が歌詞考えたら怖いと思うんだよな
なんであれが初代なのかぐえ。[SEP]子供が歌詞考えたら怖いと思うんだよな
なんであれが初代なのかぐえー",0,1,6.855,-7.72
1b8ea5a5a,newsplus,"憲兵は一般人は権限外だ。[SEP]
特高警察、今の公安警察の間違いだろ。
警察と憲兵の縄張り争い事件もあった。",0,1,5.125,-6.562
c6e509c19,livejupiter,投手陣が恐ろし過ぎるのでバランス取れてるでホンマに酷いぞあそこ。[SEP]投手陣が恐ろし過ぎるのでバランス取れてるでホンマに酷いぞあそこは,0,1,4.895,-6.184
00abeb653,news4vip,"吉本創業者の話では
当時「丁稚や下人は満腹だと仕事が鈍る」って言われて
そいつらの食事場ではわざと悪臭をさせて食欲を減退させて。[SEP]吉本創業者の話では
当時「丁稚や下人は満腹だと仕事が鈍る」って言われて
そいつらの食事場ではわざと悪臭をさせて食欲を減退させてた",0,1,3.242,-3.68
97f9a5454,livejupiter,"無理やで
全身プロテクターで装備してヘルメットと安全靴
なたをもってなんとか勝てるくらいでし。[SEP]無理やで
全身プロテクターで装備してヘルメットと安全靴
なたをもってなんとか勝てるくらいでしょ",0,1,6.05,-7.484
52494d2eb,news4vip,"大使館前の像をどかせと言ったら更に増やしてくる韓国人の性格
むかつ。[SEP]大使館前の像をどかせと言ったら更に増やしてくる韓国人の性格
むかつく",0,1,3.922,-3.418
a8b972845,livejupiter,幼女にお菓子をあげるのは普通のお菓子ならまずセーフじゃないですかね。[SEP]幼女にお菓子をあげるのは普通のお菓子ならまずセーフじゃないですかね…,0,1,5.395,-5.508
cf4e096c4,newsplus,そりゃ左翼が9条を捨てる時だ。[SEP]そりゃ左翼が9条を捨てる時だよ,0,1,5.656,-6.473
875206995,livejupiter,"ガンパレード・マーチのシステムの何もかもが異次元の衝撃やったな


次回作やったら別の意味で衝撃やった。[SEP]ガンパレード・マーチのシステムの何もかもが異次元の衝撃やったな


次回作やったら別の意味で衝撃やった…",0,1,5.926,-6.723
9859c3a77,news4vip,政治家と老害と寄生虫ナマポ外国人抹殺せなアカン。[SEP]政治家と老害と寄生虫ナマポ外国人抹殺せなアカンな,1,1,-3.006,3.564
9a9b2f72b,news4vip,ズゾゾは嫌。[SEP]ズゾゾは嫌い,0,1,4.176,-5.484
7ca0feae0,newsplus,"かもなぁ
そんなことより、うちのエアコンのリモコン知らない？
探しても探しても見つからないんだよ
室温32℃80％で蒸し焼きになりそう。[SEP]かもなぁ
そんなことより、うちのエアコンのリモコン知らない？
探しても探しても見つからないんだよ
室温32℃80％で蒸し焼きになりそう…",0,1,3.518,-5.395
7694d3010,livejupiter,"ワイはいけるで
おっぱい目当てだけ。[SEP]ワイはいけるで
おっぱい目当てだけど",0,1,6.383,-7.297
3b46dfd6d,livejupiter,"サスケがメンヘラで迷う回数半分にして
黒幕の数も半分にしたら
もう少し面白くなったと思。[SEP]サスケがメンヘラで迷う回数半分にして
黒幕の数も半分にしたら
もう少し面白くなったと思う",0,1,6.57,-7.316
2589247d9,news4vip,ツタヤもあるもんしかないし、ミストレベルの完成度で似たようなジャンルってやっぱ少ないですわ。[SEP]ツタヤもあるもんしかないし、ミストレベルの完成度で似たようなジャンルってやっぱ少ないですわー,0,1,6.176,-6.637
2e66ba3cf,newsplus,"漢字テストのおにいさんと仙谷由人は徳島のイメージを低下させました
ああいうのを選ぶ投票民は一挙手一投足をちゃんと見ているのであろう。[SEP]漢字テストのおにいさんと仙谷由人は徳島のイメージを低下させました
ああいうのを選ぶ投票民は一挙手一投足をちゃんと見ているのであろうか",0,1,4.742,-6.31
f64dc4aeb,newsplus,人権派とか出てきて「まだ未熟だから軽い気持ちで参加した」とか言い出すのか。[SEP]人権派とか出てきて「まだ未熟だから軽い気持ちで参加した」とか言い出すのかね,0,1,6.93,-6.88
f8aaf3a00,news4vip,"譲渡や接収。[SEP]
呂501は日本に譲渡させるものだったけど大西洋でアメリカの空母部隊に攻撃され沈没。

呂502からはドイツ降伏後に日本海軍が接収したもの",0,1,4.555,-5.086
0327f0b19,livejupiter,"ワイは高潔な純日本人や
誰がお前らみたいな低劣で劣等な在日中韓糞民族なんや
死ねやガイ。[SEP]ワイは高潔な純日本人や
誰がお前らみたいな低劣で劣等な在日中韓糞民族なんや
死ねやガイジ",1,1,-5.67,5.21
b27923a55,livejupiter,"この一年で同人誌の当たりを見抜く眼を身に付けたで
表紙は大きなヒントってはっきりわかんだ。[SEP]この一年で同人誌の当たりを見抜く眼を身に付けたで
表紙は大きなヒントってはっきりわかんだね",0,1,6.492,-7.105
b2d37d7a3,news4vip,"おんｊに移ろうかな
正直今のおーぷんVIPじゃまともに話も出来んわｗ
過疎ってる理由がよく分かる。[SEP]おんｊに移ろうかな
正直今のおーぷんVIPじゃまともに話も出来んわｗ
過疎ってる理由がよく分かるｗ",0,1,6.523,-6.63
62f6daf6c,news4vip,"ボディビルダーやってまして、パターンオーダーではスーツ作れなくてフルオーダーになってしまうんだ。[SEP]
一度フルオーダーでスーツ作ったけど、一年で尻のとこが破けて萎えて以来、ユニクロでしか買ってない",0,1,3.191,-3.908
3f8d5ff26,news4vip,"精神障害者は「自分が自分が」って主張するのやめなよ
だから上手くいかないんだ。[SEP]精神障害者は「自分が自分が」って主張するのやめなよ
だから上手くいかないんだよ",0,1,3.0,-3.797
3cc45e5b6,newsplus,海洋生物にも良いことないのに、エコな方々は予想通り、安定のだんまりだね。[SEP]海洋生物にも良いことないのに、エコな方々は予想通り、安定のだんまりだねぇ,0,1,4.44,-4.566
38d5101a0,newsplus,"謝罪するなら自殺しろよと思うがなぁ
他人の子供の首を切って公衆の面前にさらすような人間が
今更社会に対して申し開きをするとか、クズすぎるだ。[SEP]謝罪するなら自殺しろよと思うがなぁ
他人の子供の首を切って公衆の面前にさらすような人間が
今更社会に対して申し開きをするとか、クズすぎるだろ",0,1,2.986,-4.598
57ecbfecc,livejupiter,せっちゃん以外のマネコンボってショボいイメージやったけどいけるん。[SEP]せっちゃん以外のマネコンボってショボいイメージやったけどいけるんか,0,1,7.215,-7.504
1993f958e,news4vip,だから縮毛かけてんだよ。[SEP]女は勝手に内巻きになったりするから,0,1,2.49,-3.076
898873d52,news4vip,"どうでもいい女とはわりと話せる(うまくはないが)

問題は好きな人だ。[SEP]どうでもいい女とはわりと話せる(うまくはないが)

問題は好きな人だよ",0,1,4.105,-5.37
82c228651,livejupiter,"まだコーチでどうの言うのか
じゃＣＳのあの貧打はなんなんだ。[SEP]まだコーチでどうの言うのか
じゃＣＳのあの貧打はなんなんだと",0,1,6.082,-7.37
752df8cf4,news4vip,"すまんすまんw
俺もおっさんと同じチョンですか？。[SEP]すまんすまんw
俺もおっさんと同じチョンですか？w",0,1,3.504,-3.05
6049b3823,news4vip,また夏休みキッズがスレ立てしてしまったの。[SEP]また夏休みキッズがスレ立てしてしまったのか,0,1,6.242,-7.066
d2c9ea1d2,news4vip,"まず大雑把なジャンル
次にプラットフォームじゃね
pcかスマホになるだろうけ。[SEP]まず大雑把なジャンル
次にプラットフォームじゃね
pcかスマホになるだろうけど",0,1,5.195,-6.492
fbd3ca84c,livejupiter,"一番の宝物(LiSA)
アルケミー
Crowsong
Lastsong(marima。[SEP]一番の宝物(LiSA)
アルケミー
Crowsong
Lastsong(marima)",0,1,4.49,-4.395
7637c7b7a,newsplus,"自分単発でないし、小池擁護してるけど安倍下げはしてません。[SEP]
そこんとこ(｀・∀・´)ﾉﾖﾛｼｸ",0,1,4.41,-5.297
df67eab94,livejupiter,"序盤はあれだけ決めつけを嫌っていたのに
改心してくれてワイは嬉しいで
またひとりの青年を救ってしまっ。[SEP]序盤はあれだけ決めつけを嫌っていたのに
改心してくれてワイは嬉しいで
またひとりの青年を救ってしまった",0,1,6.402,-6.69
d47b73013,news4vip,"模写は構図を勉強するためのもんだから、上手くなるための練習には些か効率が悪いぞ
結局現物をデッサンする。[SEP]これが一番効率がいい
観察眼とイメージ力を鍛えないと絵は上手くならん",0,1,3.309,-3.395
31fd6924c,livejupiter,バリバリの助監督の仕事はしてもらえなさそうやけど、おにぎりニキと語り合ってみた。[SEP]バリバリの助監督の仕事はしてもらえなさそうやけど、おにぎりニキと語り合ってみたい,0,1,6.31,-7.85
24bb81493,livejupiter,"日本の司法はクソ←わかる
日本の満員電車はクソ←わかる

日本の女はクソ←フォッ！。[SEP]日本の司法はクソ←わかる
日本の満員電車はクソ←わかる

日本の女はクソ←フォッ！？",0,1,0.96,-1.459
caa153d0b,newsplus,"この通州事件は民間での申請だよ
申請してしまえばい。[SEP]この通州事件は民間での申請だよ
申請してしまえばいい",0,1,5.926,-6.754
f47b6bf14,news4vip,"そういうわけじゃねえんじゃね
ただ日本のことしか知らなかったんじゃねえ。[SEP]そういうわけじゃねえんじゃね
ただ日本のことしか知らなかったんじゃねえの",0,1,6.43,-5.824
da84a13c2,news4vip,"そうなんだよな
なんかチャンスありそう感あるんよ。[SEP]そうなんだよな
なんかチャンスありそう感あるんよな",0,1,6.945,-7.05
5d8d4afca,livejupiter,"すまん28日後やったわ
ゾンビ映画一爽やかなエンディングやと思。[SEP]すまん28日後やったわ
ゾンビ映画一爽やかなエンディングやと思う",0,1,6.188,-7.01
376ceaef4,newsplus,"メガネ産業を奪われてジャイアント・パンダは来ず。[SEP]
これが日中友好アル。",0,1,3.93,-3.553
2200f9fc1,news4vip,童貞じゃないのか(ｶﾞｯｶﾘ。[SEP]童貞じゃないのか(ｶﾞｯｶﾘ),0,1,6.152,-7.246
7ed8e8c0e,news4vip,じゃあ今から書こ。[SEP]じゃあ今から書こう,0,1,5.66,-7.285
dc396b0fa,newsplus,"重量物でも積んでいない限り木で出来た船は簡単には海底までなんか沈まない
木が水を吸って重くなるまで海面に出ているってこと。[SEP]重量物でも積んでいない限り木で出来た船は簡単には海底までなんか沈まない
木が水を吸って重くなるまで海面に出ているってことよ",0,1,3.574,-4.348
96521a96d,news4vip,"だよねー
宇佐美こそジョーカーで良かったのに

まあ試合後だから言えることだけ。[SEP]だよねー
宇佐美こそジョーカーで良かったのに

まあ試合後だから言えることだけど",0,1,7.375,-7.348
8435fa76c,livejupiter,"やってた時期もあるけど誰も聴きに来てくれんくて悲しかったからやめたンゴ
1人で喋り続けるのマジで辛い．．。[SEP]やってた時期もあるけど誰も聴きに来てくれんくて悲しかったからやめたンゴ
1人で喋り続けるのマジで辛い．．．",0,1,6.305,-7.332
b56a5caea,newsplus,"気持ち悪い映像だった
つか、集金自ら挨拶するような集会なわけね
応対する幹部で支那にとっての相手の重要度がわかるみたいだけど、さ。[SEP]気持ち悪い映像だった
つか、集金自ら挨拶するような集会なわけね
応対する幹部で支那にとっての相手の重要度がわかるみたいだけど、さて",0,1,3.484,-3.99
21b149703,livejupiter,"ワイ4やけど、ナビ代わりに画面付けっぱなし、通信繋ぎっぱなしで使ってても4時間くらいはもつし
そういうの使わんかったら1日普通に使っててもまだ大丈夫やねんけど……

ワイが当たりバッテリー引いてるだけなんか。[SEP]ワイ4やけど、ナビ代わりに画面付けっぱなし、通信繋ぎっぱなしで使ってても4時間くらいはもつし
そういうの使わんかったら1日普通に使っててもまだ大丈夫やねんけど……

ワイが当たりバッテリー引いてるだけなんか？",0,1,4.188,-4.996
9e8267972,newsplus,新潟パターンだから日が出るまでなんとも。[SEP],0,1,5.254,-6.176
f621b69a8,news4vip,"それは弓の弦の強さによるかもね
めちゃくちゃ固くてボディビルダーくらいしか引けない！って固さの弦なら垂直に近く飛ぶだろうけど。[SEP]

一般人が打つとどうしても多少は弧を描くよ",0,1,4.953,-5.586
ae32967d7,livejupiter,"アナ「石原は捕手の最多安打記録を更新中です」

ん？広島限定？球界全体で？ジョーやノムさん越えはないんやろ。[SEP]アナ「石原は捕手の最多安打記録を更新中です」

ん？広島限定？球界全体で？ジョーやノムさん越えはないんやろ？",0,1,6.08,-7.207
c433d3201,news4vip,移動先基本的人権その1：平等権差別されない権利·平等権は、憲法13、14、24条に規定されています。[SEP]男女の性別や、人種、国籍、家柄などで差別され...,0,1,1.459,-0.901
2de61a890,newsplus,ヽ(;ﾟ;Д;ﾟ;;)ｷﾞｬｧｧｧ見たいけど家族が寝てるから見れないいいいい！！。[SEP]ヽ(;ﾟ;Д;ﾟ;;)ｷﾞｬｧｧｧ見たいけど家族が寝てるから見れないいいいい！！！,0,1,4.402,-4.785
45a6b24c7,news4vip,"そもそも下唇太いのってなんで分かるんだよ気持ち悪いな
真っ赤になるんだよなぁドナルドみたいに.。[SEP]そもそも下唇太いのってなんで分かるんだよ気持ち悪いな
真っ赤になるんだよなぁドナルドみたいに..",0,1,5.453,-5.195
b85d49dac,news4vip,とりあえず訳も分からないまま着いていくことにしま。[SEP]とりあえず訳も分からないまま着いていくことにします,0,1,5.812,-5.38
1cd03e5f4,news4vip,"ちげーよ
カナダ人とフィリピン人の人たちがつまらなさそうにして。[SEP]ちげーよ
カナダ人とフィリピン人の人たちがつまらなさそうにしてた",0,1,4.17,-3.99
ae7174418,news4vip,"嫌なことも多いけど指名がたくさんあるのって
そんだけ必要とされるんだって心地よさもあり辞めれないのもあ。[SEP]嫌なことも多いけど指名がたくさんあるのって
そんだけ必要とされるんだって心地よさもあり辞めれないのもある",0,1,6.504,-7.004
4613e19d0,news4vip,ベル、ボーイング、富士、川重、防衛省と泥試合の様相になりそうなのでソフトに表現してみまし。[SEP]ベル、ボーイング、富士、川重、防衛省と泥試合の様相になりそうなのでソフトに表現してみました,0,1,6.184,-7.008
a98a627cb,newsplus,あらｗ、筆頭住人さんたちが沸いてきちゃったんで一旦はなれますねぇ。[SEP]あらｗ、筆頭住人さんたちが沸いてきちゃったんで一旦はなれますねぇｗ,0,1,6.535,-7.203
b1fc04b2c,livejupiter,"うらやまC
昔普通のソープで19歳GカップパイズリOKの子の店忘れて後悔したわ
なぜかバックだけはNGって言われたけ。[SEP]うらやまC
昔普通のソープで19歳GカップパイズリOKの子の店忘れて後悔したわ
なぜかバックだけはNGって言われたけど",0,1,5.695,-7.383
ec42c7bbd,livejupiter,"なんかさ
上司？みたいな変なのつれてきて滅茶苦茶長話するから困ってたんよ
警察ね
あんが。[SEP]なんかさ
上司？みたいな変なのつれてきて滅茶苦茶長話するから困ってたんよ
警察ね
あんがと",0,1,6.438,-6.23
d2de5a1be,news4vip,"それと童貞である理由がモテないからだと断定してる童貞キッズ
君も大学生ぐらいになってちゃんと友達作れたらわかるが、お前と違ってモテない以外の理由で童貞のやつはけっこういるゾ
最近はむしろファッション童貞といって童貞を騙るやつも増えてるし。[SEP]それと童貞である理由がモテないからだと断定してる童貞キッズ
君も大学生ぐらいになってちゃんと友達作れたらわかるが、お前と違ってモテない以外の理由で童貞のやつはけっこういるゾ
最近はむしろファッション童貞といって童貞を騙るやつも増えてるしな",0,1,2.977,-3.152
3431e6073,news4vip,"10日にはたらく魔王さま！0と魔法科高校の劣等生14発売だぜ
楽しみやな＾。[SEP]10日にはたらく魔王さま！0と魔法科高校の劣等生14発売だぜ
楽しみやな＾＾",0,1,5.47,-5.72
7109fc077,newsplus,"併合時代は日本万歳だったのに、戦争に負けた途端に手のひらクルーだからな
信用しちゃいかん、関わったらダメ、心を許す。[SEP]併合時代は日本万歳だったのに、戦争に負けた途端に手のひらクルーだからな
信用しちゃいかん、関わったらダメ、心を許すな",0,1,5.04,-5.684
3d0195d44,livejupiter,姉のパンツまだか。[SEP]姉のパンツまだか？,0,1,5.254,-7.367
8aebbe4c8,livejupiter,"いやワイはキャラクターデザイン自体はこのままでもええと思うで
キャラはそのままで澄ました表情にすればそれに噛みつくほど馬鹿やない
でもこの表情はアウト。[SEP]いやワイはキャラクターデザイン自体はこのままでもええと思うで
キャラはそのままで澄ました表情にすればそれに噛みつくほど馬鹿やない
でもこの表情はアウトや",0,1,6.457,-6.53
917e66ba3,newsplus,人類はそろそろ、労働から解放されるべきなんだよ。[SEP],0,1,1.528,-1.505
faaf21967,newsplus,まあ、オナニーも出来ねえから、嫁が性欲処理をしてやんねえと溜まる物も抜けねえって話もあるけどなぁ～このおっさん。[SEP]まあ、オナニーも出来ねえから、嫁が性欲処理をしてやんねえと溜まる物も抜けねえって話もあるけどなぁ～このおっさんｗ,0,1,4.727,-5.855
ad21ad8cf,news4vip,"んじゃ、国民幸福党？
どこぞの宗教団体の傘下っぽくなるな。[SEP]",0,1,5.223,-5.715
1b9b05cf0,livejupiter,"PS4はまだ遊べるゲームあるけどVITAはほんとなんもない
2年くらい前からずっとほこりかぶったまんま。[SEP]PS4はまだ遊べるゲームあるけどVITAはほんとなんもない
2年くらい前からずっとほこりかぶったまんまや",0,1,6.316,-6.715
67aaa362e,newsplus,"BOOWYはいつも綴りを忘れてしまうのは俺だけか？

あと、「春歌（はるか）」、「湯女（ゆな）」、「未歩（みほ）」など
言葉の意味を分かって付けているのか怪しいのもある。[SEP]",0,1,5.805,-6.69
e51f960bc,news4vip,"コテハンでTPRGでもゲームでもいいから、
何かしらスレでゲームして、
ランキグンをつけてコテ活モチベを上げよう計画。[SEP]",0,1,4.37,-5.246
b8dc55d61,livejupiter,日本の右翼でこんなに酷いことをしたという話は聞かないのでブサヨやチョンに限った話と言えると思いま。[SEP]日本の右翼でこんなに酷いことをしたという話は聞かないのでブサヨやチョンに限った話と言えると思います,0,1,4.41,-4.29
313dfe843,news4vip,"無知で申し訳ない！！
教えてあげたいけどわからない！！
ほかの事聞いて答えれる範囲で答えるよ！。[SEP]無知で申し訳ない！！
教えてあげたいけどわからない！！
ほかの事聞いて答えれる範囲で答えるよ！！",0,1,4.984,-5.707
215e7e378,newsplus,宗教で文化侵略される事とウイグル人（イスラム教）を弾圧する中国の事を考えると、どう折り合いを付ければいいのか難し。[SEP]宗教で文化侵略される事とウイグル人（イスラム教）を弾圧する中国の事を考えると、どう折り合いを付ければいいのか難しい,0,1,2.41,-2.568
3eb7c68e9,newsplus,"禁止条項で線引きしなければ教えなかったり反発したりする親や教師がいるからね
性善説に頼るのはやめとくべきじゃね？性悪説もどうかだがこれは。[SEP]禁止条項で線引きしなければ教えなかったり反発したりする親や教師がいるからね
性善説に頼るのはやめとくべきじゃね？性悪説もどうかだがこれはね",0,1,4.598,-4.76
d0d1fecb3,livejupiter,"部員数は？
20数人とかのとこやったらダサいな
大所帯やったらまだわからんでもないけ。[SEP]部員数は？
20数人とかのとこやったらダサいな
大所帯やったらまだわからんでもないけど",0,1,6.54,-6.895
7b553cc46,livejupiter,"ほんまか
関学は知り合いおらんから清楚なイメージやったな
しかし痴漢強姦立命館というだけあってエロさでは負けへんや。[SEP]ほんまか
関学は知り合いおらんから清楚なイメージやったな
しかし痴漢強姦立命館というだけあってエロさでは負けへんやろ",0,1,5.387,-7.008
5d2251d90,livejupiter,"よく見とらんけど
例え「喫煙不可」だったとしても、その主張ができない女側に問題があるや。[SEP]よく見とらんけど
例え「喫煙不可」だったとしても、その主張ができない女側に問題があるやろ",0,1,4.797,-5.84
02765d06a,newsplus,日本の煙草もすっかり宗教だ。[SEP]日本の煙草もすっかり宗教だな,0,1,3.379,-4.504
62b8fb15b,newsplus,"おまいらおはよう
どうやら飲みすぎたらしく頭痛いです

この結果でまだもりかけを国会でやるようなら野党は本当にア。[SEP]おまいらおはよう
どうやら飲みすぎたらしく頭痛いです

この結果でまだもりかけを国会でやるようなら野党は本当にアホ",0,1,5.367,-6.242
eb184852d,livejupiter,"そこは卑弥呼やろ
かわいいけど。[SEP]そこは卑弥呼やろ
かわいいけども",0,1,6.305,-6.797
7d4a6ad67,newsplus,陰謀説はオカ板向きじゃね。[SEP]陰謀説はオカ板向きじゃね？,0,1,5.777,-5.81
ed31f682f,news4vip,"○ヤク中は被害妄想
×被害妄想はヤク中

これで強権発動できるわけがな。[SEP]○ヤク中は被害妄想
×被害妄想はヤク中

これで強権発動できるわけがない",0,1,4.6,-4.992
b67757b45,news4vip,"ビタミンか、考えたことないわ
アレルギーというかカレー食べたら高確率で熱とピーピーな。[SEP]ビタミンか、考えたことないわ
アレルギーというかカレー食べたら高確率で熱とピーピーなる",0,1,5.355,-6.816
b8eb12a04,livejupiter,"若者に不利になったのは最近やが、
これから生まれる人間にとって不利なのは最初からや。[SEP]
居ない人間に人権はないから",0,1,4.05,-4.164
9b4dbf9ad,newsplus,在日だけじゃなく国籍だけが目当ての似非帰化人も要らない。[SEP]在日だけじゃなく国籍だけが目当ての似非帰化人も要らないよ,0,1,-0.712,1.061
4ba3a1542,livejupiter,"そもそもキリストの時代やった西欧？野蛮人の集団やんけ！くっさ死ね
って時代ちゃうか。[SEP]そもそもキリストの時代やった西欧？野蛮人の集団やんけ！くっさ死ね
って時代ちゃうか？",0,1,0.7603,-0.5693
86e9eb0d5,news4vip,例えば気に入った曲があったとしてもカラオケで歌えないことがよぎると萎え。[SEP]例えば気に入った曲があったとしてもカラオケで歌えないことがよぎると萎える,0,1,4.93,-5.457
7f4699680,news4vip,なお実際の日本の修行僧、クズが少なくない模。[SEP]なお実際の日本の修行僧、クズが少なくない模様,0,1,3.504,-3.656
20bdaa6ed,news4vip,"絶対まずいやん
友達が今日機嫌いいからネオコーラかスーパードライ奢ってくれる言うてたけど普通にスーパードライにし。[SEP]絶対まずいやん
友達が今日機嫌いいからネオコーラかスーパードライ奢ってくれる言うてたけど普通にスーパードライにしよ",0,1,5.992,-7.523
09136369b,livejupiter,経済力があって猫目で涙袋ぷっくりで気が強くて髪の毛はショートボブで適度におっぱいもあって太ももがむっちりしててタワマン住みのブルジョワ彼女欲し。[SEP]経済力があって猫目で涙袋ぷっくりで気が強くて髪の毛はショートボブで適度におっぱいもあって太ももがむっちりしててタワマン住みのブルジョワ彼女欲しい,0,1,2.861,-3.127
1b3a4317c,livejupiter,"日本人は戦争して勝って強者になったら
歯止め効かないでイキり散らかすイメージしかない

やっぱり鎖国すべきだ。[SEP]日本人は戦争して勝って強者になったら
歯止め効かないでイキり散らかすイメージしかない

やっぱり鎖国すべきだな",1,1,-1.568,1.743
53311252f,newsplus,"以前からキライだったから、メールを読まなくていい
こんなの子どもの言い訳
大人じゃないなお。[SEP]以前からキライだったから、メールを読まなくていい
こんなの子どもの言い訳
大人じゃないなお前",0,1,4.19,-5.387
d75de0f6f,newsplus,"帰国後は『私戦予備、陰謀罪』で逮捕確実だから、良かったんじゃないの。[SEP]
禁固刑で3ヶ月～5年だとさ。
さすがに無罪放免は無いだろうからね。",0,1,4.797,-6.06
73d819762,newsplus,文科省の指導要領改訂が背景なら尚更、文科省は手をつけたがらんわ。[SEP]文科省の指導要領改訂が背景なら尚更、文科省は手をつけたがらんわな,0,1,5.69,-6.82
01fd08ea9,livejupiter,"今初めて関内やなくて日本大通りから帰っとるんやけどこの駅凄いな、ベイスターズ一色
発車メロディまで熱き星たちよなのは感動してたで
なお運。[SEP]今初めて関内やなくて日本大通りから帰っとるんやけどこの駅凄いな、ベイスターズ一色
発車メロディまで熱き星たちよなのは感動してたで
なお運賃",0,1,5.273,-6.793
fda67fb81,news4vip,"物で繋ぎ止められる女は金目当てってことだよ
自分の彼女バカにして楽しい。[SEP]物で繋ぎ止められる女は金目当てってことだよ
自分の彼女バカにして楽しい？",0,1,3.086,-3.648
e86c2d486,news4vip,"お前が見たことないからなんなの？
どんだけ視野狭いんだよバカ。[SEP]お前が見たことないからなんなの？
どんだけ視野狭いんだよバカか",0,1,5.266,-5.0
