id,source,text,label,fold,pred0,pred1
4613e19d0,news4vip,ベル、ボーイング、富士、川重、防衛省と泥試合の様相になりそうなのでソフトに表現してみまし。[SEP]ベル、ボーイング、富士、川重、防衛省と泥試合の様相になりそうなのでソフトに表現してみました,0,1,7.74,-7.77
a98a627cb,newsplus,あらw、筆頭住人さんたちが沸いてきちゃったんで一旦はなれますねぇ。[SEP]あらw、筆頭住人さんたちが沸いてきちゃったんで一旦はなれますねぇw,0,1,7.26,-7.934
b1fc04b2c,livejupiter,うらやまC昔普通のソープで19歳GカップパイズリOKの子の店忘れて後悔したわなぜかバックだけはNGって言われたけ。[SEP]うらやまC昔普通のソープで19歳GカップパイズリOKの子の店忘れて後悔したわなぜかバックだけはNGって言われたけど,0,1,6.207,-7.71
ec42c7bbd,livejupiter,なんかさ上司?みたいな変なのつれてきて滅茶苦茶長話するから困ってたんよ警察ねあんが。[SEP]なんかさ上司?みたいな変なのつれてきて滅茶苦茶長話するから困ってたんよ警察ねあんがと,0,1,8.13,-6.977
d2de5a1be,news4vip,それと童貞である理由がモテないからだと断定してる童貞キッズ君も大学生ぐらいになってちゃんと友達作れたらわかるが、お前と違ってモテない以外の理由で童貞のやつはけっこういるゾ最近はむしろファッション童貞といって童貞を騙るやつも増えてるし。[SEP]それと童貞である理由がモテないからだと断定してる童貞キッズ君も大学生ぐらいになってちゃんと友達作れたらわかるが、お前と違ってモテない以外の理由で童貞のやつはけっこういるゾ最近はむしろファッション童貞といって童貞を騙るやつも増えてるしな,0,1,4.19,-4.543
3431e6073,news4vip,10日にはたらく魔王さま!0と魔法科高校の劣等生14発売だぜ楽しみやな^。[SEP]10日にはたらく魔王さま!0と魔法科高校の劣等生14発売だぜ楽しみやな^^,0,1,6.01,-5.89
7109fc077,newsplus,併合時代は日本万歳だったのに、戦争に負けた途端に手のひらクルーだからな信用しちゃいかん、関わったらダメ、心を許す。[SEP]併合時代は日本万歳だったのに、戦争に負けた途端に手のひらクルーだからな信用しちゃいかん、関わったらダメ、心を許すな,0,1,5.42,-5.707
3d0195d44,livejupiter,姉のパンツまだか。[SEP]姉のパンツまだか?,0,1,5.926,-7.047
8aebbe4c8,livejupiter,いやワイはキャラクターデザイン自体はこのままでもええと思うでキャラはそのままで澄ました表情にすればそれに噛みつくほど馬鹿やないでもこの表情はアウト。[SEP]いやワイはキャラクターデザイン自体はこのままでもええと思うでキャラはそのままで澄ました表情にすればそれに噛みつくほど馬鹿やないでもこの表情はアウトや,0,1,7.293,-6.88
917e66ba3,newsplus,人類はそろそろ、労働から解放されるべきなんだよ。[SEP],0,1,1.015,-0.674
faaf21967,newsplus,まあ、オナニーも出来ねえから、嫁が性欲処理をしてやんねえと溜まる物も抜けねえって話もあるけどなぁこのおっさん。[SEP]まあ、オナニーも出来ねえから、嫁が性欲処理をしてやんねえと溜まる物も抜けねえって話もあるけどなぁこのおっさんw,0,1,5.66,-6.465
ad21ad8cf,news4vip,んじゃ、国民幸福党?どこぞの宗教団体の傘下っぽくなるな。[SEP],0,1,4.906,-5.188
1b9b05cf0,livejupiter,PS4はまだ遊べるゲームあるけどVITAはほんとなんもない2年くらい前からずっとほこりかぶったまんま。[SEP]PS4はまだ遊べるゲームあるけどVITAはほんとなんもない2年くらい前からずっとほこりかぶったまんまや,0,1,7.625,-7.918
67aaa362e,newsplus,BOOWYはいつも綴りを忘れてしまうのは俺だけか?あと、「春歌(はるか)」、「湯女(ゆな)」、「未歩(みほ)」など言葉の意味を分かって付けているのか怪しいのもある。[SEP],0,1,4.93,-5.566
e51f960bc,news4vip,コテハンでTPRGでもゲームでもいいから、何かしらスレでゲームして、ランキグンをつけてコテ活モチベを上げよう計画。[SEP],0,1,5.08,-5.457
b8dc55d61,livejupiter,日本の右翼でこんなに酷いことをしたという話は聞かないのでブサヨやチョンに限った話と言えると思いま。[SEP]日本の右翼でこんなに酷いことをしたという話は聞かないのでブサヨやチョンに限った話と言えると思います,0,1,4.54,-4.63
313dfe843,news4vip,無知で申し訳ない!!教えてあげたいけどわからない!!ほかの事聞いて答えれる範囲で答えるよ!。[SEP]無知で申し訳ない!!教えてあげたいけどわからない!!ほかの事聞いて答えれる範囲で答えるよ!!,0,1,6.625,-6.6
215e7e378,newsplus,宗教で文化侵略される事とウイグル人(イスラム教)を弾圧する中国の事を考えると、どう折り合いを付ければいいのか難し。[SEP]宗教で文化侵略される事とウイグル人(イスラム教)を弾圧する中国の事を考えると、どう折り合いを付ければいいのか難しい,0,1,3.85,-3.834
3eb7c68e9,newsplus,禁止条項で線引きしなければ教えなかったり反発したりする親や教師がいるからね性善説に頼るのはやめとくべきじゃね?性悪説もどうかだがこれは。[SEP]禁止条項で線引きしなければ教えなかったり反発したりする親や教師がいるからね性善説に頼るのはやめとくべきじゃね?性悪説もどうかだがこれはね,0,1,5.6,-6.32
d0d1fecb3,livejupiter,部員数は?20数人とかのとこやったらダサいな大所帯やったらまだわからんでもないけ。[SEP]部員数は?20数人とかのとこやったらダサいな大所帯やったらまだわからんでもないけど,0,1,8.06,-8.016
7b553cc46,livejupiter,ほんまか関学は知り合いおらんから清楚なイメージやったなしかし痴漢強姦立命館というだけあってエロさでは負けへんや。[SEP]ほんまか関学は知り合いおらんから清楚なイメージやったなしかし痴漢強姦立命館というだけあってエロさでは負けへんやろ,0,1,6.145,-6.91
5d2251d90,livejupiter,よく見とらんけど例え「喫煙不可」だったとしても、その主張ができない女側に問題があるや。[SEP]よく見とらんけど例え「喫煙不可」だったとしても、その主張ができない女側に問題があるやろ,0,1,6.434,-7.145
02765d06a,newsplus,日本の煙草もすっかり宗教だ。[SEP]日本の煙草もすっかり宗教だな,0,1,2.693,-3.268
62b8fb15b,newsplus,おまいらおはようどうやら飲みすぎたらしく頭痛いですこの結果でまだもりかけを国会でやるようなら野党は本当にア。[SEP]おまいらおはようどうやら飲みすぎたらしく頭痛いですこの結果でまだもりかけを国会でやるようなら野党は本当にアホ,0,1,6.887,-7.867
eb184852d,livejupiter,そこは卑弥呼やろかわいいけど。[SEP]そこは卑弥呼やろかわいいけども,0,1,7.32,-7.883
7d4a6ad67,newsplus,陰謀説はオカ板向きじゃね。[SEP]陰謀説はオカ板向きじゃね?,0,1,7.645,-7.76
ed31f682f,news4vip,○ヤク中は被害妄想×被害妄想はヤク中これで強権発動できるわけがな。[SEP]○ヤク中は被害妄想×被害妄想はヤク中これで強権発動できるわけがない,0,1,6.42,-6.766
b67757b45,news4vip,ビタミンか、考えたことないわアレルギーというかカレー食べたら高確率で熱とピーピーな。[SEP]ビタミンか、考えたことないわアレルギーというかカレー食べたら高確率で熱とピーピーなる,0,1,6.883,-8.11
b8eb12a04,livejupiter,若者に不利になったのは最近やが、これから生まれる人間にとって不利なのは最初からや。[SEP]居ない人間に人権はないから,0,1,4.273,-4.316
9b4dbf9ad,newsplus,在日だけじゃなく国籍だけが目当ての似非帰化人も要らない。[SEP]在日だけじゃなく国籍だけが目当ての似非帰化人も要らないよ,0,1,-3.24,3.135
4ba3a1542,livejupiter,そもそもキリストの時代やった西欧?野蛮人の集団やんけ!くっさ死ねって時代ちゃうか。[SEP]そもそもキリストの時代やった西欧?野蛮人の集団やんけ!くっさ死ねって時代ちゃうか?,0,1,2.193,-1.864
86e9eb0d5,news4vip,例えば気に入った曲があったとしてもカラオケで歌えないことがよぎると萎え。[SEP]例えば気に入った曲があったとしてもカラオケで歌えないことがよぎると萎える,0,1,5.758,-5.7
7f4699680,news4vip,なお実際の日本の修行僧、クズが少なくない模。[SEP]なお実際の日本の修行僧、クズが少なくない模様,0,1,6.05,-5.758
20bdaa6ed,news4vip,絶対まずいやん友達が今日機嫌いいからネオコーラかスーパードライ奢ってくれる言うてたけど普通にスーパードライにし。[SEP]絶対まずいやん友達が今日機嫌いいからネオコーラかスーパードライ奢ってくれる言うてたけど普通にスーパードライにしよ,0,1,6.195,-7.35
09136369b,livejupiter,経済力があって猫目で涙袋ぷっくりで気が強くて髪の毛はショートボブで適度におっぱいもあって太ももがむっちりしててタワマン住みのブルジョワ彼女欲し。[SEP]経済力があって猫目で涙袋ぷっくりで気が強くて髪の毛はショートボブで適度におっぱいもあって太ももがむっちりしててタワマン住みのブルジョワ彼女欲しい,0,1,3.527,-3.713
1b3a4317c,livejupiter,日本人は戦争して勝って強者になったら歯止め効かないでイキり散らかすイメージしかないやっぱり鎖国すべきだ。[SEP]日本人は戦争して勝って強者になったら歯止め効かないでイキり散らかすイメージしかないやっぱり鎖国すべきだな,1,1,-2.635,2.898
53311252f,newsplus,以前からキライだったから、メールを読まなくていいこんなの子どもの言い訳大人じゃないなお。[SEP]以前からキライだったから、メールを読まなくていいこんなの子どもの言い訳大人じゃないなお前,0,1,6.527,-7.395
d75de0f6f,newsplus,帰国後は『私戦予備、陰謀罪』で逮捕確実だから、良かったんじゃないの。[SEP]禁固刑で3ヶ月5年だとさ。さすがに無罪放免は無いだろうからね。,0,1,6.617,-7.133
73d819762,newsplus,文科省の指導要領改訂が背景なら尚更、文科省は手をつけたがらんわ。[SEP]文科省の指導要領改訂が背景なら尚更、文科省は手をつけたがらんわな,0,1,6.68,-7.22
01fd08ea9,livejupiter,今初めて関内やなくて日本大通りから帰っとるんやけどこの駅凄いな、ベイスターズ一色発車メロディまで熱き星たちよなのは感動してたでなお運。[SEP]今初めて関内やなくて日本大通りから帰っとるんやけどこの駅凄いな、ベイスターズ一色発車メロディまで熱き星たちよなのは感動してたでなお運賃,0,1,5.934,-6.67
fda67fb81,news4vip,物で繋ぎ止められる女は金目当てってことだよ自分の彼女バカにして楽しい。[SEP]物で繋ぎ止められる女は金目当てってことだよ自分の彼女バカにして楽しい?,0,1,4.26,-4.227
e86c2d486,news4vip,お前が見たことないからなんなの?どんだけ視野狭いんだよバカ。[SEP]お前が見たことないからなんなの?どんだけ視野狭いんだよバカか,0,1,5.793,-5.258
0a5e34111,newsplus,朝鮮日報では規制じゃなくて「優遇排除」になってるんだよな表現が国内メディアよりり地域メディアの方が正確という地。[SEP]朝鮮日報では規制じゃなくて「優遇排除」になってるんだよな表現が国内メディアよりり地域メディアの方が正確という地獄,0,1,4.348,-3.617
9ae03f289,newsplus,これ、もともとあった刑法?クネの為にクネの件の後で新設したの。[SEP]これ、もともとあった刑法?クネの為にクネの件の後で新設したの?,0,1,7.137,-7.457
486134edd,newsplus,証拠もないのに必死に決めつけるって特定の人種によく見るよ。[SEP]証拠もないのに必死に決めつけるって特定の人種によく見るよね,0,1,6.54,-6.72
c6bc56b36,news4vip,オールマイティーだなwおとなしそうな子、とか不良っぽい子、に偏ってたりしたら色々分析出来たんだがこれだと難しいな、せっかく教えてもらったのにすまない。[SEP]中学校は見た目だけで特に選ぶからな、見た目部分での分析をしやすいんだ。,0,1,6.01,-6.785
bb21ecba9,newsplus,でも不動産あってもクロスオーナーシップ禁止だけで多分マスコミとして死ぬと思。[SEP]でも不動産あってもクロスオーナーシップ禁止だけで多分マスコミとして死ぬと思う,0,1,6.32,-6.42
cef61983f,news4vip,A70がピッタリ乳首は元々今の大きさだったよ食費7000円は毎日カレーor毎日肉じゃがor毎日チャーハンで達成でき。[SEP]A70がピッタリ乳首は元々今の大きさだったよ食費7000円は毎日カレーor毎日肉じゃがor毎日チャーハンで達成できる,0,1,6.55,-7.87
4a601b321,news4vip,まじかよ今のところ使えそうなのが双剣とチャクスと弓なんだけど弓は小型倒せないんだよな。[SEP]まじかよ今のところ使えそうなのが双剣とチャクスと弓なんだけど弓は小型倒せないんだよなあ,0,1,6.656,-6.23
172a744bc,news4vip,パチンコに興味はあるがハマったら怖いので入店したことはないやらないほうが良さそうだな。[SEP]パチンコに興味はあるがハマったら怖いので入店したことはないやらないほうが良さそうだな…,0,1,6.02,-6.266
00b53d998,newsplus,だって132が鬼女いないから言われ放題みたいなことを言うから…。[SEP]フェミ活動家には「腐ってやがる、まだ早過ぎたか」みたいな台詞を希望する。,0,1,4.637,-4.773
fd37dd798,newsplus,前の選挙の時うっかり「共産革命が最終目的」って志位が口走ってしまった討論会またやるのか。[SEP]前の選挙の時うっかり「共産革命が最終目的」って志位が口走ってしまった討論会またやるのかw,0,1,7.305,-7.977
b1b8cfd63,livejupiter,それでもキャラ絞られてる分普段よりかは出やすいしな甲子園で余裕なくなるかもしれんけ。[SEP]それでもキャラ絞られてる分普段よりかは出やすいしな甲子園で余裕なくなるかもしれんけど,0,1,6.17,-6.71
f05c34f3a,news4vip,高校生だけど女の子と五分以上長く話したことが数えられるくらいしかないよ察してく。[SEP]高校生だけど女の子と五分以上長く話したことが数えられるくらいしかないよ察してくれ,0,1,6.348,-6.652
0ce83c3d6,livejupiter,じゃあワイが来季のオリックスの運勢で大吉出したる。[SEP]じゃあワイが来季のオリックスの運勢で大吉出したる!,0,1,7.46,-7.38
69d2a3ace,newsplus,つまり一般人が確認可能な証拠は無い、ってのが実情だろ街中に出てきてるなら監視カメラに引っかかったっておかしくないこのまえの大和くん事件でクマが出るから自衛隊しゅつどうーとか言い出した時点から疑念が止まら。[SEP]つまり一般人が確認可能な証拠は無い、ってのが実情だろ街中に出てきてるなら監視カメラに引っかかったっておかしくないこのまえの大和くん事件でクマが出るから自衛隊しゅつどうーとか言い出した時点から疑念が止まらん,0,1,5.61,-5.77
6f921abc6,newsplus,ちなみに、昔のLSIは回路の物理的な形状を巨大な紙(?)に手書きしてそれをフィルムに撮影して露光マスクをつくってフォトリソグラフしてたとか。[SEP]あいつらにはそういうことはぜったいにできないとおもう。,0,1,4.465,-6.22
40946dba4,livejupiter,逆に巨大地震が起きないから誘発しようがないし核兵器も在日米軍のように設置できないだろw。[SEP]逆に巨大地震が起きないから誘発しようがないし核兵器も在日米軍のように設置できないだろww,0,1,3.406,-3.727
fcc528437,livejupiter,まーたガイジチョンかチョンがきもいのもわかるけどなりすましもきもすぎる。[SEP]まーたガイジチョンかチョンがきもいのもわかるけどなりすましもきもすぎるわ,1,1,-0.892,1.758
0e4d6cd80,newsplus,やられたのは俺じゃないけど、当時の情報提供スレだったと思う。[SEP]akuでページ内検索してくれ。,0,1,4.14,-4.996
b88a73b17,newsplus,喫煙も煙草も嫌いだが言論弾圧と表現規制をするファシストは嫌いどころか殺意しか覚えん。[SEP]そして、ヒステリックな嫌煙厨どもは大抵そういう性質を持ってる,0,1,3.945,-4.465
0542ec6b7,newsplus,良かった、日本人にあんまり変な人はおらんかったんや…意味不明連投コピペも無い。[SEP]良かった、日本人にあんまり変な人はおらんかったんや…意味不明連投コピペも無いし,0,1,6.133,-5.727
7d09621e9,livejupiter,こういう考えもあるからか日本の科学論文数がどんどん低下しているんだよなあ。[SEP]こういう考えもあるからか日本の科学論文数がどんどん低下しているんだよなあ…,0,1,5.55,-6.188
91f8aa5f1,livejupiter,こういうスレはしゃかりきコロンブスになって日本の文句言いがちや。[SEP]こういうスレはしゃかりきコロンブスになって日本の文句言いがちやろ,0,1,6.027,-6.816
ceabb43b9,livejupiter,せやで日本に暮らしてる在日韓国人・朝鮮人の数は全体の0.6%それに対して苗字左右対称の人の数は全体の約30%ちょっと調べれば嘘って分かる話。[SEP]せやで日本に暮らしてる在日韓国人・朝鮮人の数は全体の0.6%それに対して苗字左右対称の人の数は全体の約30%ちょっと調べれば嘘って分かる話や,0,1,3.742,-3.215
0a74651c0,newsplus,農村戸籍、都市戸籍という明白な差別制度とかもひどいよな。[SEP],0,1,3.943,-3.83
573dcf73b,newsplus,半年しかやってない記者が戻っても、新人同様ですよねそれも勘案しないと。[SEP]半年しかやってない記者が戻っても、新人同様ですよねそれも勘案しないとね,0,1,6.87,-7.426
bf5f3ccc0,newsplus,やっぱぱよちん祭りとか生コン祭りは彼らにとってまずかったのだろうか。[SEP]やっぱぱよちん祭りとか生コン祭りは彼らにとってまずかったのだろうかw,0,1,7.754,-7.426
1c4170ed8,livejupiter,凄くないで、生産管理の内勤や雇われた理由は前任者が急にやめたのと、エクセルできるからや。[SEP]凄くないで、生産管理の内勤や雇われた理由は前任者が急にやめたのと、エクセルできるからやで,0,1,7.875,-8.21
2ee1b7655,news4vip,いや、ロードバイクスレって2、30万越えが当たり前みたいな感じになってるじゃん?だから、ロードバイクってそんなもんやって思ってたんだよ悪気は無。[SEP]いや、ロードバイクスレって2、30万越えが当たり前みたいな感じになってるじゃん?だから、ロードバイクってそんなもんやって思ってたんだよ悪気は無い,0,1,8.125,-8.09
bcd354fa2,newsplus,実績作ってあげたいのかね?なんか実勢作らせようと前に出す→死ぬこればっかりじゃん。[SEP]実績作ってあげたいのかね?なんか実勢作らせようと前に出す→死ぬこればっかりじゃんw,0,1,8.164,-8.27
ff4ee2ae5,news4vip,うるせーから自分語りはおんJでやれガイ。[SEP]うるせーから自分語りはおんJでやれガイジ,0,1,6.277,-5.98
9e6c404c5,news4vip,ネットで煽られてイライラしちゃう人ってかわいそうだよねまさか自分が攻撃されるとは思わなかった。[SEP]ネットで煽られてイライラしちゃう人ってかわいそうだよねまさか自分が攻撃されるとは思わなかった?,0,1,7.586,-7.53
83103537f,livejupiter,「韓国以下」とかいう表現をしてる時点で目糞鼻糞となぜ気づかないの。[SEP]「韓国以下」とかいう表現をしてる時点で目糞鼻糞となぜ気づかないのか,0,1,4.785,-4.758
b62871b94,news4vip,フランスを漢字で仏と書くのは原始仏教がフランスで生まれたからこれマメな^_。[SEP]フランスを漢字で仏と書くのは原始仏教がフランスで生まれたからこれマメな^_^,0,1,5.016,-5.023
b7fef7911,livejupiter,もういっそ原口捕手でいいじゃ。[SEP]もういっそ原口捕手でいいじゃん,0,1,5.574,-7.484
2f09b4f60,livejupiter,誰でもいいからロペスがみっちりファースト守備教えてやってほし。[SEP]誰でもいいからロペスがみっちりファースト守備教えてやってほしい,0,1,6.586,-6.617
c0dedeef9,news4vip,信用されてるのにそんなこと・・・もちろんうそつきますww。[SEP]信用されてるのにそんなこと・・・もちろんうそつきますwww,0,1,6.406,-6.234
50a1ca6f7,livejupiter,ワイは本気で金本に戻って来てほしかった金本や誠也の様な強打の外野手マニアだから金本出て緒方があの態度で残った時はカープファン辞めかけ。[SEP]ワイは本気で金本に戻って来てほしかった金本や誠也の様な強打の外野手マニアだから金本出て緒方があの態度で残った時はカープファン辞めかけた,0,1,5.59,-6.02
524734b6b,newsplus,根拠ないのは文系の研究で何でそんな要るんだよ?ってあたりだけども後ろめたいことが無いなら学者がー委縮がー言ってないで使い道開示すりゃいいだろ。[SEP]根拠ないのは文系の研究で何でそんな要るんだよ?ってあたりだけども後ろめたいことが無いなら学者がー委縮がー言ってないで使い道開示すりゃいいだろ…,0,1,6.37,-6.27
f8fd09191,newsplus,九州ってあんま地震はないんだっけか?だから耐震、免震の対策は甘いかも知れ。[SEP]九州ってあんま地震はないんだっけか?だから耐震、免震の対策は甘いかも知れん,0,1,7.29,-8.21
45acbede9,newsplus,そうなんだよねwアルなのにニダといわれてカッとなってぼろが出たってとこなのかなそれとも眠くてうっかりなのかなどちらにしても笑えるのだけども。[SEP]そうなんだよねwアルなのにニダといわれてカッとなってぼろが出たってとこなのかなそれとも眠くてうっかりなのかなどちらにしても笑えるのだけどもな,0,1,7.36,-8.1
1a3cb142d,livejupiter,どうせ米津玄師の歌の歌詞がぜんぶチンポでも深いとか抜かすファンばっかやん。[SEP]どうせ米津玄師の歌の歌詞がぜんぶチンポでも深いとか抜かすファンばっかやんけ,0,1,6.055,-6.406
e6ce15399,news4vip,パインパンとかレーズンパンとか甘納豆パンとかやめぇや・・・普通ので頼むよ。[SEP]パインパンとかレーズンパンとか甘納豆パンとかやめぇや・・・普通ので頼むよぉ,0,1,6.344,-6.332
d50518ef9,news4vip,2年前で下手くそだが、久しぶりに見たいね。[SEP]一応手広く捜索してるんだが。,0,1,5.7,-6.598
3abfe73a8,news4vip,男はアホだけど優秀で自活できる女は無能だからこそ寄生しないと生きられないんだ。[SEP]男はアホだけど優秀で自活できる女は無能だからこそ寄生しないと生きられないんだろ,1,1,-4.168,4.617
7dddcac2c,newsplus,保険利用者は全員後発薬使用を原則にして希望者は差額を払えばすきな薬を買えるようにすればい。[SEP]保険利用者は全員後発薬使用を原則にして希望者は差額を払えばすきな薬を買えるようにすればいい,0,1,4.79,-5.992
3253f2d4f,livejupiter,韓国という国家で考えたらアメリカを切り捨てることもできないから問題なんや。[SEP]韓国という国家で考えたらアメリカを切り捨てることもできないから問題なんやで,0,1,6.266,-5.9
c433948cc,news4vip,人間の本能は他者より優れることだよ二人以上で生きること自体不可。[SEP]人間の本能は他者より優れることだよ二人以上で生きること自体不可能,0,1,0.534,-0.8315
184d9c7bc,newsplus,先に沖縄の歴史を学ぶことでしょう。[SEP]半島に目を向ける暇があれば自国の歴史に目を向けるのが道理では?,0,1,3.082,-3.832
2b23f0c32,news4vip,まぁ、正直脚本だけで見たらもっと面白いものはあるのは分かる。[SEP]小説とか漫画とか諸々込みで。これより確実に面白いと言えるアニメってなんだよ?って思ったわ。,0,1,4.953,-5.523
628813533,livejupiter,韓国は世界に大きく貢献してい。[SEP]韓国は世界に大きく貢献している,0,1,3.756,-3.125
1386722de,livejupiter,なんで無臭性ごときにそんなに正義感燃やしてんねんお前は見ないんか無臭性マン。[SEP]なんで無臭性ごときにそんなに正義感燃やしてんねんお前は見ないんか無臭性マンコ,0,1,4.41,-4.266
796c6e181,newsplus,共産党は宇都宮を裏切って鳥越を推薦するつもりか?宇都宮のほうがよほどマシだ。[SEP]共産党は宇都宮を裏切って鳥越を推薦するつもりか?宇都宮のほうがよほどマシだが,0,1,4.902,-5.21
e79d0c606,livejupiter,それでええでなお50%でエミリーやから童貞には大人気(だいにんき。[SEP]それでええでなお50%でエミリーやから童貞には大人気(だいにんき),0,1,7.01,-7.03
459a0a600,livejupiter,ウンコの臭いを自分から嗅ぎに行くのをやめればいいだけやと思うんです。[SEP]ウンコの臭いを自分から嗅ぎに行くのをやめればいいだけやと思うんですが,0,1,5.19,-5.76
12954bca8,newsplus,ID:e5v↑「ネトウヨ」なんて朝鮮語を使ってるやつがいるwキムチ悪いねぇww。[SEP]ID:e5v↑「ネトウヨ」なんて朝鮮語を使ってるやつがいるwキムチ悪いねぇwww,0,1,3.146,-2.95
279f9c4d5,newsplus,左の連中は、自分達と意見の異なる者全てを「ネトウヨ」で一括りにして意見の発言抑制をしたいだけ右はおろか、中道でもネトウヨw下手をすれば質問しただけでネトウヨ。[SEP]左の連中は、自分達と意見の異なる者全てを「ネトウヨ」で一括りにして意見の発言抑制をしたいだけ右はおろか、中道でもネトウヨw下手をすれば質問しただけでネトウヨw,0,1,4.848,-5.555
c5be81229,news4vip,だからネットを使っていじめ加害者とその親の情報を積極的に公開していこう奴らの醜さを広く周知する事でいじめに対するネガティブなイメージが世の中に広がり結果、いじめが減るだろ。[SEP]だからネットを使っていじめ加害者とその親の情報を積極的に公開していこう奴らの醜さを広く周知する事でいじめに対するネガティブなイメージが世の中に広がり結果、いじめが減るだろう,0,1,3.318,-3.785
02e64bd90,livejupiter,カードキャプターさくらがフェミニスト公認アニメみたいになってて草生えるその後ちょびっツに困惑するまでが様式。[SEP]カードキャプターさくらがフェミニスト公認アニメみたいになってて草生えるその後ちょびっツに困惑するまでが様式美,0,1,6.527,-6.652
ff61942ee,news4vip,ただのティッシュだったらビビるだけで済んだんだろうがオイル吸いまくった大量のティッシュに思いがけず引火してうろたえないやつなんて喫煙者で火遊びするやつでもまずいないだ。[SEP]ただのティッシュだったらビビるだけで済んだんだろうがオイル吸いまくった大量のティッシュに思いがけず引火してうろたえないやつなんて喫煙者で火遊びするやつでもまずいないだろ,0,1,5.652,-6.49
f2b976ccf,news4vip,要は何がしたいん。[SEP]要は何がしたいんご,0,1,7.69,-7.586
370b1eb9a,livejupiter,あっ...すまん。[SEP]あっ...すまんな,0,1,6.86,-6.81
968af8725,newsplus,中野。[SEP]デモ割wとかあるらしいですよ。お近くなら是非スネーク来て下さい!,0,1,6.113,-6.727
4e5abcdd1,livejupiter,受信だけなら本当に針金でもわりとどうにかなるしな流石にSWR調整せんといかんから針金はちょっとめんどくさいが・・wまあ落とし所としちゃ不可抗力と韓国海軍の不手際ってなるんだからちょうどいいところやろ。[SEP]受信だけなら本当に針金でもわりとどうにかなるしな流石にSWR調整せんといかんから針金はちょっとめんどくさいが・・wまあ落とし所としちゃ不可抗力と韓国海軍の不手際ってなるんだからちょうどいいところやろw,0,1,4.895,-5.52
c9b3316c9,news4vip,民族的に無能だからしゃーないはっきり言って朝鮮人以下の教養と民度だよ、ロシヤ人って日本人の多くも韓国中国よりロシヤのが嫌いのようだし。[SEP]民族的に無能だからしゃーないはっきり言って朝鮮人以下の教養と民度だよ、ロシヤ人って日本人の多くも韓国中国よりロシヤのが嫌いのようだしな,1,1,-4.47,4.816
8c28fd382,livejupiter,いやワイは行ったことあるけどこのスレで他に行ったことあるやつおらんや。[SEP]いやワイは行ったことあるけどこのスレで他に行ったことあるやつおらんやん,0,1,8.37,-8.16
d5dd2c892,news4vip,悔しいとは思ってないから俺が悔しいと思っていそうなところを抽出してみてって言っている。[SEP]悔しいとは思ってないから俺が悔しいと思っていそうなところを抽出してみてって言っているの,0,1,7.984,-8.39
dc1d6f8ba,news4vip,面倒見のいい上司だと残業付き合ってくれるんだがな二人になるチャンスあればな。[SEP]面倒見のいい上司だと残業付き合ってくれるんだがな二人になるチャンスあればなぁ,0,1,6.305,-6.074
167458882,newsplus,竿複数あった場合に、それぞれから一斉噴射するのかな?制御が大変そうだね。[SEP]竿複数あった場合に、それぞれから一斉噴射するのかな?制御が大変そうだねw,0,1,6.703,-6.973
b28b1ce9f,newsplus,了解です、ありがとうございます。[SEP]スレを住人さんに委ねますm(__)m,0,1,5.336,-5.723
8bdf33ae0,newsplus,>ID:0K2もう工作は終わり?今日もホロン部が負けたん?。[SEP]>ID:0K2もう工作は終わり?今日もホロン部が負けたん?w,0,1,7.6,-8.08
23d9b93e7,newsplus,南朝鮮に帰れ、の方が適切だったか?ポスト真実が蔓延る情治国家・南朝鮮に比べたら、さぞ生き苦しいだろうな。[SEP],0,1,0.1208,0.447
c3c528bd1,newsplus,まぁそうだろうね。[SEP]そういや、チャンネル桜のデモに中国人が運転する車が突っ込んだみたいだね。,0,1,5.594,-5.758
d6581ffe4,newsplus,なんだ土人が沸いとるなオカルトとかこの21世紀に正気じゃねーよだいたい政治に宗教を混ぜんなボケナスが自覚無えんだろうけど。[SEP]なんだ土人が沸いとるなオカルトとかこの21世紀に正気じゃねーよだいたい政治に宗教を混ぜんなボケナスが自覚無えんだろうけどよ,0,1,2.23,-2.57
bd6b43c8f,news4vip,ここは日本だから日本語はなせよてわざといったらショボくれやがるww。[SEP]ここは日本だから日本語はなせよてわざといったらショボくれやがるwww,0,1,5.22,-4.637
f1b6c050c,news4vip,なら韓国語だけで歌えばいいのに…わざわざ日本語で歌う必要ないじゃ。[SEP]なら韓国語だけで歌えばいいのに…わざわざ日本語で歌う必要ないじゃん,0,1,4.273,-4.332
5271c26b2,news4vip,出会い厨を取り締まってんだぞされるわけねえ。[SEP]出会い厨を取り締まってんだぞされるわけねえわ,0,1,6.707,-6.14
410e64861,livejupiter,ペットで済むならまだええんやで重度になれば育てなければいけない害獣や。[SEP],0,1,3.826,-4.246
1ff5264f6,news4vip,いる方がいいよないない方がいいってのは、ホモくらいだろもしくは、大した努力もしてない奴か、禄でもない女しか彼女にできなかった奴の言い訳よ。[SEP]いる方がいいよないない方がいいってのは、ホモくらいだろもしくは、大した努力もしてない奴か、禄でもない女しか彼女にできなかった奴の言い訳よな,0,1,4.164,-5.07
380e4ea52,newsplus,レッテル貼りするなら、せめて元記事を読んでからにしていただけませんか?旧ちゃんみたいな低レベルな論議はしたくな。[SEP]レッテル貼りするなら、せめて元記事を読んでからにしていただけませんか?旧ちゃんみたいな低レベルな論議はしたくない,0,1,7.63,-8.4
